DIA,HORA,Totalizador_L2_Barriles,Totalizador_L3,Totaliador_Latas,Totalizador_Bodega,Totalizador_Tq_Pulmon,Totalizador_Filtracion,Id
2023-10-30,10:00:00,0,0.0,0.0,775.22,1433.0,1224.0,
2023-10-30,11:00:00,0,0.0,0.0,842.41,1567.0,1340.0,
2023-10-30,12:00:00,0,0.0,0.0,935.94,1729.0,1448.0,
2023-10-30,13:00:00,0,0.0,0.0,1043.31,1900.0,1470.0,
2023-10-30,14:00:00,0,0.0,0.0,1150.84,2061.0,1470.0,
2023-10-30,15:00:00,0,0.0,0.0,1154.19,2170.0,1470.0,
2023-10-30,16:00:00,0,0.0,0.0,1187.69,2278.0,1470.0,
2023-10-30,17:00:00,0,0.0,0.0,1414.31,2553.0,1470.0,
2023-10-30,18:00:00,0,0.0,0.0,1632.13,2841.0,1470.0,
2023-10-30,19:00:00,0,0.0,0.0,1849.94,3154.0,1470.0,
2023-10-30,20:00:00,0,0.0,0.0,2067.19,3473.0,1470.0,
2023-10-30,21:00:00,0,0.0,0.0,2285.0,3775.0,1470.0,
2023-10-30,22:00:00,0,0.0,0.0,2502.81,4093.0,1470.0,
2023-10-30,23:00:00,0,0.0,0.0,2655.63,4343.0,1470.0,
2023-10-30,23:59:00,0,0.0,0.0,2718.13,4483.0,1470.0,
2023-11-01,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-01,01:00:00,0,0.0,0.0,0.0,98.0,0.0,
2023-11-01,02:00:00,0,0.0,0.0,0.0,190.0,0.0,
2023-11-01,03:00:00,0,0.0,0.0,0.0,282.0,0.0,
2023-11-01,04:00:00,0,0.0,0.0,0.0,375.0,0.0,
2023-11-01,05:00:00,0,0.0,0.0,0.0,466.0,0.0,
2023-11-01,06:00:00,0,0.0,0.0,0.0,559.0,0.0,
2023-11-01,07:00:00,0,0.0,0.0,0.0,655.0,0.0,
2023-11-01,08:00:00,0,0.0,0.0,3.69,753.0,0.0,
2023-11-01,09:00:00,0,0.0,0.0,112.72,968.0,0.0,
2023-11-01,10:00:00,0,0.0,0.0,221.69,1163.0,0.0,
2023-11-01,11:00:00,0,0.0,0.0,330.63,1350.0,0.0,
2023-11-01,12:00:00,0,0.0,0.0,472.63,1586.0,0.0,
2023-11-01,13:00:00,0,0.0,0.0,496.5,1667.0,0.0,
2023-11-01,14:00:00,0,0.0,0.0,496.5,1759.0,0.0,
2023-11-01,15:00:00,0,0.0,0.0,496.5,1858.0,0.0,
2023-11-01,16:00:00,0,0.0,0.0,496.5,1957.0,0.0,
2023-11-01,17:00:00,0,1.0,0.0,496.5,2055.0,0.0,
2023-11-01,18:00:00,0,1.0,0.0,496.5,2153.0,0.0,
2023-11-01,19:00:00,7,2.0,0.0,496.5,2256.0,0.0,
2023-11-01,20:00:00,7,2.0,0.0,496.5,2347.0,0.0,
2023-11-01,21:00:00,7,3.0,0.0,496.5,2430.0,0.0,
2023-11-01,22:00:00,7,5.0,0.0,496.5,2510.0,0.0,
2023-11-01,23:00:00,7,5.0,0.0,496.5,2589.0,0.0,
2023-11-01,23:59:00,22,6.0,0.0,496.5,2687.0,0.0,
2023-11-02,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-02,01:00:00,0,2.0,0.0,0.0,90.0,0.0,
2023-11-02,02:00:00,14,2.0,0.0,33.22,230.0,0.0,
2023-11-02,03:00:00,21,3.0,0.0,42.0,323.0,0.0,
2023-11-02,04:00:00,60,50.0,0.0,96.47,537.0,0.0,
2023-11-02,05:00:00,60,116.0,0.0,133.41,737.0,0.0,
2023-11-02,06:00:00,60,167.0,0.0,156.88,913.0,0.0,
2023-11-02,07:00:00,60,214.0,0.0,180.56,1087.0,0.0,
2023-11-02,08:00:00,126,266.0,0.0,213.84,1307.0,0.0,
2023-11-02,09:00:00,303,331.0,0.0,261.34,1672.0,0.0,
2023-11-02,10:00:00,448,398.0,0.0,308.78,1973.0,0.0,
2023-11-02,11:00:00,598,457.0,0.0,357.53,2290.0,1.0,
2023-11-02,12:00:00,780,514.0,0.0,408.97,2590.0,1.0,
2023-11-02,13:00:00,978,577.0,0.0,483.19,2920.0,1.0,
2023-11-02,14:00:00,1194,646.0,0.0,554.94,3276.0,1.0,
2023-11-02,15:00:00,1357,704.0,0.0,649.63,3678.0,1.0,
2023-11-02,16:00:00,1560,760.0,0.0,714.41,4096.0,2.0,
2023-11-02,17:00:00,1733,818.0,0.0,716.38,4418.0,2.0,
2023-11-02,18:00:00,1929,872.0,0.0,718.41,4769.0,3.0,
2023-11-02,19:00:00,2123,933.0,0.0,720.94,5128.0,24.0,
2023-11-02,20:00:00,2310,994.0,0.0,757.22,5513.0,49.0,
2023-11-02,21:00:00,2396,1055.0,0.0,833.88,5854.0,180.0,
2023-11-02,22:00:00,2486,1110.0,0.0,911.63,6193.0,306.0,
2023-11-02,23:00:00,2614,1178.0,0.0,1002.28,6587.0,430.0,
2023-11-02,23:59:00,2724,1244.0,0.0,1154.03,7027.0,555.0,
2023-11-03,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-03,01:00:00,31,68.0,0.0,147.47,376.0,123.0,
2023-11-03,02:00:00,90,138.0,0.0,286.38,767.0,248.0,
2023-11-03,03:00:00,212,209.0,0.0,435.22,1218.0,371.0,
2023-11-03,04:00:00,288,280.0,0.0,565.75,1613.0,492.0,
2023-11-03,05:00:00,357,345.0,0.0,678.47,1959.0,578.0,
2023-11-03,06:00:00,475,412.0,0.0,741.53,2300.0,664.0,
2023-11-03,07:00:00,665,474.0,0.0,794.09,2683.0,666.0,
2023-11-03,08:00:00,876,526.0,0.0,839.38,3070.0,679.0,
2023-11-03,09:00:00,1060,594.0,0.0,894.91,3456.0,687.0,
2023-11-03,10:00:00,1275,654.0,0.0,996.28,3914.0,722.0,
2023-11-03,11:00:00,1459,720.0,0.0,1145.47,4391.0,844.0,
2023-11-03,12:00:00,1627,778.0,0.0,1266.0,4819.0,958.0,
2023-11-03,13:00:00,1716,815.0,0.0,1319.78,5081.0,1057.0,
2023-11-03,14:00:00,1938,883.0,0.0,1415.84,5572.0,1060.0,
2023-11-03,15:00:00,2145,949.0,0.0,1501.78,6036.0,1060.0,
2023-11-03,16:00:00,2333,1013.0,0.0,1739.97,6616.0,1065.0,
2023-11-03,17:00:00,2549,1081.0,0.0,1939.47,7180.0,1081.0,
2023-11-03,18:00:00,2762,1145.0,1.0,1986.91,7545.0,1128.0,
2023-11-03,19:00:00,2926,1185.0,1.0,1986.91,7870.0,1190.0,
2023-11-03,20:00:00,3043,1249.0,1.0,1986.91,8184.0,1250.0,
2023-11-03,21:00:00,3147,1308.0,1.0,1986.91,8505.0,1309.0,
2023-11-03,22:00:00,3246,1371.0,1.0,1998.75,8825.0,1368.0,
2023-11-03,23:00:00,3402,1437.0,1.0,1998.75,9185.0,1425.0,
2023-11-03,23:59:00,3503,1499.0,1.0,1998.75,9489.0,1482.0,
2023-11-04,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-04,01:00:00,148,60.0,0.0,0.0,347.0,31.0,
2023-11-04,02:00:00,291,125.0,0.0,12.06,704.0,31.0,
2023-11-04,03:00:00,432,185.0,0.0,12.06,1044.0,31.0,
2023-11-04,04:00:00,553,251.0,0.0,12.06,1373.0,31.0,
2023-11-04,05:00:00,653,320.0,0.0,12.06,1690.0,31.0,
2023-11-04,06:00:00,842,371.0,0.0,12.06,2067.0,33.0,
2023-11-04,07:00:00,1052,432.0,0.0,24.13,2481.0,84.0,
2023-11-04,08:00:00,1253,498.0,0.0,24.13,2879.0,171.0,
2023-11-04,09:00:00,1412,546.0,0.0,24.13,3223.0,247.0,
2023-11-04,10:00:00,1625,610.0,0.0,36.38,3638.0,309.0,
2023-11-04,11:00:00,1776,678.0,0.0,36.38,3976.0,369.0,
2023-11-04,12:00:00,1975,742.0,0.0,36.38,4333.0,439.0,
2023-11-04,13:00:00,2147,809.0,0.0,36.38,4674.0,507.0,
2023-11-04,14:00:00,2315,874.0,0.0,36.38,5009.0,574.0,
2023-11-04,15:00:00,2470,931.0,0.0,83.06,5361.0,613.0,
2023-11-04,16:00:00,2689,997.0,0.0,307.88,5937.0,698.0,
2023-11-04,17:00:00,2870,1050.0,0.0,525.75,6456.0,870.0,
2023-11-04,18:00:00,3011,1100.0,0.0,743.75,6931.0,975.0,
2023-11-04,19:00:00,3189,1166.0,0.0,961.69,7458.0,1055.0,
2023-11-04,20:00:00,3374,1233.0,0.0,1186.25,8001.0,1192.0,
2023-11-04,21:00:00,3510,1308.0,0.0,1404.19,8496.0,1311.0,
2023-11-04,22:00:00,3673,1373.0,0.0,1622.19,9009.0,1430.0,
2023-11-04,23:00:00,3804,1436.0,0.0,1840.0,9483.0,1553.0,
2023-11-04,23:59:00,3980,1508.0,0.0,2054.31,9990.0,1675.0,
2023-11-05,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-05,01:00:00,168,65.0,0.0,217.94,498.0,101.0,
2023-11-05,02:00:00,316,129.0,0.0,435.88,976.0,195.0,
2023-11-05,03:00:00,469,200.0,0.0,653.75,1462.0,289.0,
2023-11-05,04:00:00,628,265.0,0.0,731.59,1832.0,382.0,
2023-11-05,05:00:00,766,330.0,0.0,731.59,2110.0,475.0,
2023-11-05,06:00:00,929,394.0,0.0,731.59,2411.0,567.0,
2023-11-05,07:00:00,1157,461.0,0.0,731.59,2777.0,659.0,
2023-11-05,08:00:00,1372,525.0,0.0,731.59,3126.0,683.0,
2023-11-05,09:00:00,1545,589.0,0.0,731.59,3432.0,684.0,
2023-11-05,10:00:00,1754,653.0,0.0,731.59,3776.0,685.0,
2023-11-05,11:00:00,1986,713.0,0.0,731.59,4124.0,685.0,
2023-11-05,12:00:00,2086,760.0,0.0,731.59,4355.0,686.0,
2023-11-05,13:00:00,2285,820.0,0.0,739.59,4721.0,687.0,
2023-11-05,14:00:00,2506,883.0,0.0,748.19,5112.0,687.0,
2023-11-05,15:00:00,2705,943.0,0.0,756.78,5482.0,688.0,
2023-11-05,16:00:00,2948,957.0,0.0,764.63,5850.0,688.0,
2023-11-05,17:00:00,3232,980.0,0.0,921.75,6416.0,689.0,
2023-11-05,18:00:00,3532,1042.0,0.0,1180.91,7127.0,689.0,
2023-11-05,19:00:00,3758,1084.0,0.0,1409.53,7706.0,689.0,
2023-11-05,20:00:00,3934,1148.0,0.0,1657.53,8274.0,800.0,
2023-11-05,21:00:00,4187,1212.0,0.0,1787.31,8819.0,923.0,
2023-11-05,22:00:00,4414,1277.0,0.0,1857.94,9300.0,1045.0,
2023-11-05,23:00:00,4634,1341.0,0.0,1930.75,9775.0,1172.0,
2023-11-05,23:59:00,4831,1408.0,0.0,2055.97,10272.0,1284.0,
2023-11-06,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-06,01:00:00,195,79.0,0.0,131.09,509.0,129.0,
2023-11-06,02:00:00,403,151.0,0.0,250.63,1014.0,270.0,
2023-11-06,03:00:00,468,228.0,0.0,337.91,1345.0,410.0,
2023-11-06,04:00:00,468,309.0,0.0,400.22,1587.0,554.0,
2023-11-06,05:00:00,468,386.0,0.0,455.69,1791.0,689.0,
2023-11-06,06:00:00,468,465.0,0.0,515.28,2001.0,823.0,
2023-11-06,07:00:00,468,468.0,0.0,573.87,2142.0,955.0,
2023-11-06,08:00:00,468,468.0,0.0,622.34,2263.0,1077.0,
2023-11-06,09:00:00,468,468.0,0.0,635.37,2348.0,1175.0,
2023-11-06,10:00:00,468,468.0,0.0,646.94,2423.0,1190.0,
2023-11-06,11:00:00,471,468.0,0.0,668.41,2505.0,1201.0,
2023-11-06,12:00:00,471,468.0,0.0,682.41,2580.0,1212.0,
2023-11-06,13:00:00,471,468.0,0.0,782.41,2733.0,1295.0,
2023-11-06,14:00:00,478,468.0,0.0,856.53,2876.0,1451.0,
2023-11-06,15:00:00,478,468.0,0.0,871.59,2947.0,1452.0,
2023-11-06,16:00:00,478,468.0,0.0,1027.81,3196.0,1587.0,
2023-11-06,17:00:00,478,468.0,0.0,1239.87,3492.0,1772.0,
2023-11-06,18:00:00,478,468.0,0.0,1369.69,3689.0,1957.0,
2023-11-06,19:00:00,478,468.0,0.0,1463.22,3865.0,2114.0,
2023-11-06,20:00:00,478,468.0,0.0,1562.41,4045.0,2288.0,
2023-11-06,21:00:00,478,468.0,0.0,1562.41,4137.0,2457.0,
2023-11-06,22:00:00,478,468.0,0.0,1642.47,4281.0,2548.0,
2023-11-06,23:00:00,478,468.0,0.0,1824.22,4530.0,2653.0,
2023-11-06,23:59:00,478,468.0,0.0,1975.41,4747.0,2819.0,
2023-11-07,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-07,01:00:00,0,0.0,0.0,185.47,232.0,79.0,
2023-11-07,02:00:00,0,0.0,0.0,298.94,410.0,83.0,
2023-11-07,03:00:00,0,0.0,0.0,344.88,553.0,147.0,
2023-11-07,04:00:00,0,0.0,0.0,414.81,725.0,301.0,
2023-11-07,05:00:00,0,0.0,0.0,481.5,865.0,459.0,
2023-11-07,06:00:00,0,0.0,0.0,549.28,1006.0,614.0,
2023-11-07,07:00:00,0,0.0,0.0,615.44,1144.0,767.0,
2023-11-07,08:00:00,0,0.0,0.0,680.75,1283.0,917.0,
2023-11-07,09:00:00,0,0.0,0.0,748.97,1419.0,1073.0,
2023-11-07,10:00:00,0,0.0,0.0,819.97,1543.0,1227.0,
2023-11-07,11:00:00,0,0.0,0.0,888.91,1663.0,1371.0,
2023-11-07,12:00:00,0,0.0,0.0,956.69,1782.0,1516.0,
2023-11-07,13:00:00,0,0.0,0.0,982.56,1858.0,1567.0,
2023-11-07,14:00:00,0,0.0,0.0,982.56,1903.0,1567.0,
2023-11-07,15:00:00,0,0.0,0.0,982.56,1965.0,1567.0,
2023-11-07,16:00:00,0,0.0,0.0,982.56,2041.0,1567.0,
2023-11-07,17:00:00,0,0.0,0.0,982.56,2127.0,1567.0,
2023-11-07,18:00:00,0,0.0,0.0,982.56,2212.0,1567.0,
2023-11-07,19:00:00,0,0.0,0.0,982.56,2296.0,1568.0,
2023-11-07,20:00:00,0,0.0,0.0,982.56,2378.0,1568.0,
2023-11-07,21:00:00,0,0.0,0.0,982.56,2460.0,1568.0,
2023-11-07,22:00:00,0,0.0,0.0,1042.06,2610.0,1691.0,
2023-11-07,23:00:00,0,0.0,0.0,1102.53,2764.0,1818.0,
2023-11-07,23:59:00,0,0.0,0.0,1218.28,2965.0,1945.0,
2023-11-08,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-08,01:00:00,0,0.0,21.0,100.69,218.0,128.0,
2023-11-08,02:00:00,0,0.0,22.0,157.81,370.0,253.0,
2023-11-08,03:00:00,0,0.0,66.0,207.44,567.0,381.0,
2023-11-08,04:00:00,0,0.0,230.0,208.16,851.0,412.0,
2023-11-08,05:00:00,0,0.0,362.0,208.16,1089.0,413.0,
2023-11-08,06:00:00,0,0.0,514.0,208.16,1347.0,414.0,
2023-11-08,07:00:00,0,0.0,658.0,208.16,1584.0,415.0,
2023-11-08,08:00:00,0,0.0,835.0,258.06,1919.0,471.0,
2023-11-08,09:00:00,0,65.0,1000.0,332.66,2331.0,659.0,
2023-11-08,10:00:00,0,122.0,1151.0,384.94,2704.0,862.0,
2023-11-08,11:00:00,33,176.0,1332.0,439.03,3137.0,900.0,
2023-11-08,12:00:00,90,232.0,1482.0,449.47,3518.0,902.0,
2023-11-08,13:00:00,152,287.0,1505.0,451.16,3738.0,904.0,
2023-11-08,14:00:00,160,346.0,1524.0,454.59,3925.0,905.0,
2023-11-08,15:00:00,160,394.0,1577.0,455.56,4168.0,906.0,
2023-11-08,16:00:00,207,457.0,1741.0,456.78,4590.0,908.0,
2023-11-08,17:00:00,238,504.0,1866.0,457.5,4935.0,909.0,
2023-11-08,18:00:00,297,564.0,2048.0,479.09,5395.0,910.0,
2023-11-08,19:00:00,318,621.0,2234.0,562.81,5881.0,1003.0,
2023-11-08,20:00:00,318,670.0,2419.0,639.31,6334.0,1142.0,
2023-11-08,21:00:00,318,722.0,2613.0,726.34,6801.0,1279.0,
2023-11-08,22:00:00,318,778.0,2673.0,778.34,7087.0,1383.0,
2023-11-08,23:00:00,318,823.0,2871.0,778.34,7473.0,1527.0,
2023-11-08,23:59:00,318,882.0,3056.0,778.91,7845.0,1624.0,
2023-11-09,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-09,01:00:00,0,52.0,200.0,0.78,378.0,2.0,
2023-11-09,02:00:00,0,108.0,392.0,1.38,756.0,3.0,
2023-11-09,03:00:00,0,157.0,416.0,2.19,935.0,78.0,
2023-11-09,04:00:00,0,205.0,515.0,2.97,1205.0,165.0,
2023-11-09,05:00:00,0,260.0,647.0,4.31,1520.0,271.0,
2023-11-09,06:00:00,21,318.0,713.0,5.81,1777.0,272.0,
2023-11-09,07:00:00,85,371.0,746.0,7.25,2016.0,273.0,
2023-11-09,08:00:00,150,398.0,954.0,115.63,2520.0,274.0,
2023-11-09,09:00:00,155,455.0,1134.0,345.31,3079.0,387.0,
2023-11-09,10:00:00,193,491.0,1315.0,530.78,3601.0,547.0,
2023-11-09,11:00:00,193,523.0,1526.0,616.56,4043.0,691.0,
2023-11-09,12:00:00,216,582.0,1698.0,726.47,4505.0,819.0,
2023-11-09,13:00:00,230,640.0,1896.0,821.84,5005.0,946.0,
2023-11-09,14:00:00,243,711.0,2095.0,889.56,5502.0,970.0,
2023-11-09,15:00:00,266,772.0,2272.0,929.19,5936.0,971.0,
2023-11-09,16:00:00,296,834.0,2452.0,998.09,6412.0,972.0,
2023-11-09,17:00:00,325,894.0,2627.0,1114.09,6918.0,987.0,
2023-11-09,18:00:00,384,951.0,2725.0,1250.06,7370.0,1131.0,
2023-11-09,19:00:00,447,1018.0,2775.0,1382.75,7770.0,1279.0,
2023-11-09,20:00:00,482,1072.0,2924.0,1511.84,8279.0,1422.0,
2023-11-09,21:00:00,517,1135.0,3126.0,1643.47,8847.0,1568.0,
2023-11-09,22:00:00,517,1207.0,3316.0,1775.97,9375.0,1716.0,
2023-11-09,23:00:00,517,1272.0,3510.0,1840.16,9843.0,1862.0,
2023-11-09,23:59:00,517,1336.0,3671.0,1900.69,10254.0,1879.0,
2023-11-10,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-10,01:00:00,0,65.0,222.0,62.19,473.0,0.0,
2023-11-10,02:00:00,0,127.0,396.0,174.25,945.0,140.0,
2023-11-10,03:00:00,0,195.0,523.0,288.47,1351.0,320.0,
2023-11-10,04:00:00,0,260.0,731.0,391.66,1863.0,507.0,
2023-11-10,05:00:00,0,326.0,949.0,499.97,2397.0,692.0,
2023-11-10,06:00:00,18,387.0,1130.0,607.31,2916.0,877.0,
2023-11-10,07:00:00,90,455.0,1332.0,708.37,3455.0,1060.0,
2023-11-10,08:00:00,160,478.0,1464.0,746.03,3823.0,1125.0,
2023-11-10,09:00:00,173,478.0,1671.0,749.22,4208.0,1140.0,
2023-11-10,10:00:00,218,528.0,1762.0,752.25,4547.0,1143.0,
2023-11-10,11:00:00,279,593.0,1967.0,754.56,5026.0,1177.0,
2023-11-10,12:00:00,349,631.0,2144.0,756.12,5454.0,1228.0,
2023-11-10,13:00:00,405,669.0,2323.0,839.53,5933.0,1261.0,
2023-11-10,14:00:00,472,737.0,2490.0,886.84,6408.0,1296.0,
2023-11-10,15:00:00,525,802.0,2590.0,886.84,6751.0,1335.0,
2023-11-10,16:00:00,579,865.0,2760.0,886.84,7167.0,1361.0,
2023-11-10,17:00:00,636,929.0,2953.0,886.84,7612.0,1390.0,
2023-11-10,18:00:00,699,995.0,3064.0,921.03,8003.0,1423.0,
2023-11-10,19:00:00,763,1060.0,3245.0,1089.0,8571.0,1447.0,
2023-11-10,20:00:00,828,1125.0,3416.0,1312.37,9167.0,1472.0,
2023-11-10,21:00:00,828,1197.0,3537.0,1550.37,9748.0,1508.0,
2023-11-10,22:00:00,828,1273.0,3724.0,1809.09,10375.0,1541.0,
2023-11-10,23:00:00,828,1348.0,3887.0,1950.44,10897.0,1578.0,
2023-11-10,23:59:00,828,1421.0,4060.0,2145.87,11454.0,1650.0,
2023-11-11,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-11,01:00:00,0,70.0,129.0,199.22,476.0,188.0,
2023-11-11,02:00:00,0,142.0,298.0,493.06,1033.0,391.0,
2023-11-11,03:00:00,0,214.0,471.0,736.66,1681.0,694.0,
2023-11-11,04:00:00,0,293.0,636.0,973.97,2314.0,1037.0,
2023-11-11,05:00:00,0,364.0,823.0,1227.88,2985.0,1374.0,
2023-11-11,06:00:00,50,439.0,1012.0,1472.91,3676.0,1703.0,
2023-11-11,07:00:00,117,518.0,1194.0,1720.69,4290.0,2036.0,
2023-11-11,08:00:00,187,591.0,1291.0,1958.56,4814.0,2350.0,
2023-11-11,09:00:00,224,664.0,1468.0,2164.41,5405.0,2623.0,
2023-11-11,10:00:00,270,737.0,1639.0,2416.59,5954.0,2955.0,
2023-11-11,11:00:00,272,810.0,1782.0,2554.19,6517.0,3145.0,
2023-11-11,12:00:00,308,881.0,1958.0,2667.5,7116.0,3361.0,
2023-11-11,13:00:00,370,952.0,2099.0,2770.88,7660.0,3539.0,
2023-11-11,14:00:00,405,1020.0,2289.0,3086.19,8286.0,3808.0,
2023-11-11,15:00:00,459,1074.0,2448.0,3355.94,8936.0,4136.0,
2023-11-11,16:00:00,501,1112.0,2601.0,3621.13,9560.0,4449.0,
2023-11-11,17:00:00,556,1183.0,2783.0,3933.03,10237.0,4744.0,
2023-11-11,18:00:00,621,1247.0,2941.0,4155.69,10838.0,4917.0,
2023-11-11,19:00:00,639,1286.0,2984.0,4380.81,11280.0,5007.0,
2023-11-11,20:00:00,693,1310.0,3100.0,4605.84,11828.0,5182.0,
2023-11-11,21:00:00,693,1382.0,3217.0,4792.53,12345.0,5348.0,
2023-11-11,22:00:00,693,1445.0,3326.0,4800.03,12771.0,5376.0,
2023-11-11,23:00:00,693,1504.0,3427.0,4843.31,13184.0,5406.0,
2023-11-11,23:59:00,693,1561.0,3633.0,4950.47,13749.0,5548.0,
2023-11-12,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-12,01:00:00,0,58.0,203.0,108.97,530.0,144.0,
2023-11-12,02:00:00,0,96.0,393.0,217.94,1065.0,263.0,
2023-11-12,03:00:00,0,143.0,610.0,247.75,1607.0,278.0,
2023-11-12,04:00:00,0,204.0,789.0,328.47,2096.0,354.0,
2023-11-12,05:00:00,0,267.0,1000.0,437.41,2634.0,467.0,
2023-11-12,06:00:00,18,323.0,1195.0,546.34,3157.0,578.0,
2023-11-12,07:00:00,18,389.0,1392.0,655.31,3724.0,689.0,
2023-11-12,08:00:00,65,454.0,1583.0,786.97,4302.0,795.0,
2023-11-12,09:00:00,129,520.0,1777.0,954.94,4829.0,905.0,
2023-11-12,10:00:00,177,583.0,1969.0,1133.44,5372.0,1020.0,
2023-11-12,11:00:00,194,627.0,2113.0,1284.47,5889.0,1133.0,
2023-11-12,12:00:00,250,698.0,2298.0,1539.34,6391.0,1256.0,
2023-11-12,13:00:00,321,762.0,2477.0,1704.0,6870.0,1412.0,
2023-11-12,14:00:00,370,818.0,2652.0,1898.16,7385.0,1626.0,
2023-11-12,15:00:00,398,877.0,2841.0,1978.75,7858.0,1744.0,
2023-11-12,16:00:00,452,933.0,3025.0,2139.44,8327.0,1862.0,
2023-11-12,17:00:00,523,987.0,3140.0,2385.06,8928.0,2103.0,
2023-11-12,18:00:00,557,1045.0,3308.0,2620.16,9565.0,2285.0,
2023-11-12,19:00:00,557,1102.0,3495.0,2841.22,10164.0,2457.0,
2023-11-12,20:00:00,557,1157.0,3707.0,3085.97,10839.0,2629.0,
2023-11-12,21:00:00,587,1213.0,3908.0,3327.69,11539.0,2828.0,
2023-11-12,22:00:00,587,1269.0,4084.0,3577.41,12195.0,2925.0,
2023-11-12,23:00:00,587,1327.0,4273.0,3829.84,12863.0,3032.0,
2023-11-12,23:59:00,587,1390.0,4465.0,4070.25,13531.0,3139.0,
2023-11-13,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-13,01:00:00,0,57.0,193.0,238.44,660.0,100.0,
2023-11-13,02:00:00,0,117.0,409.0,473.09,1331.0,172.0,
2023-11-13,03:00:00,0,171.0,605.0,691.22,1951.0,173.0,
2023-11-13,04:00:00,0,232.0,814.0,909.56,2581.0,175.0,
2023-11-13,05:00:00,0,292.0,1012.0,1127.66,3201.0,177.0,
2023-11-13,06:00:00,0,354.0,1176.0,1345.56,3796.0,179.0,
2023-11-13,07:00:00,0,368.0,1183.0,1567.06,4157.0,179.0,
2023-11-13,08:00:00,0,368.0,1183.0,1788.53,4492.0,180.0,
2023-11-13,09:00:00,0,368.0,1183.0,2012.09,4865.0,181.0,
2023-11-13,10:00:00,0,368.0,1183.0,2233.72,5245.0,181.0,
2023-11-13,11:00:00,0,368.0,1183.0,2456.22,5623.0,181.0,
2023-11-13,12:00:00,0,368.0,1183.0,2674.53,5994.0,181.0,
2023-11-13,13:00:00,0,368.0,1183.0,2923.16,6397.0,181.0,
2023-11-13,14:00:00,0,368.0,1183.0,3090.72,6674.0,181.0,
2023-11-13,15:00:00,0,368.0,1183.0,3203.5,6867.0,181.0,
2023-11-13,16:00:00,0,368.0,1183.0,3312.44,7107.0,283.0,
2023-11-13,17:00:00,0,368.0,1183.0,3421.38,7319.0,544.0,
2023-11-13,18:00:00,0,368.0,1183.0,3530.41,7533.0,800.0,
2023-11-13,19:00:00,0,368.0,1183.0,3643.59,7750.0,962.0,
2023-11-13,20:00:00,0,368.0,1183.0,3835.53,8033.0,1173.0,
2023-11-13,21:00:00,0,368.0,1183.0,4019.53,8316.0,1388.0,
2023-11-13,22:00:00,0,368.0,1183.0,4211.56,8605.0,1638.0,
2023-11-13,23:00:00,0,368.0,1183.0,4410.38,8898.0,1887.0,
2023-11-13,23:59:00,0,368.0,1183.0,4605.34,9186.0,2135.0,
2023-11-14,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2023-11-14,01:00:00,0,0.0,0.0,178.81,285.0,207.0,
2023-11-14,02:00:00,0,0.0,0.0,396.69,589.0,332.0,
2023-11-14,03:00:00,0,0.0,0.0,565.91,856.0,457.0,
2023-11-14,04:00:00,0,0.0,0.0,677.75,1064.0,509.0,
2023-11-14,05:00:00,0,0.0,0.0,786.91,1271.0,509.0,
2023-11-14,06:00:00,0,0.0,0.0,899.59,1479.0,509.0,
2023-11-14,07:00:00,0,0.0,0.0,1047.22,1735.0,559.0,
2023-11-14,08:00:00,0,0.0,0.0,1170.16,1958.0,579.0,
2023-11-14,09:00:00,0,0.0,0.0,1309.31,2199.0,719.0,
2023-11-14,10:00:00,0,0.0,0.0,1521.25,2500.0,928.0,
2023-11-14,11:00:00,0,0.0,0.0,1664.66,2745.0,1121.0,
2023-11-14,12:00:00,0,0.0,0.0,1773.66,2963.0,1326.0,
2023-11-14,13:00:00,0,0.0,0.0,1893.47,3186.0,1446.0,
2023-11-14,14:00:00,0,0.0,0.0,1995.31,3396.0,1562.0,
2023-11-14,15:00:00,0,0.0,0.0,2100.28,3605.0,1668.0,
2023-11-14,16:00:00,0,0.0,0.0,2221.25,3827.0,1764.0,
2023-11-14,17:00:00,0,0.0,0.0,2336.0,4045.0,1883.0,
2023-11-14,18:00:00,0,0.0,0.0,2438.16,4250.0,1993.0,
2023-11-14,19:00:00,0,0.0,0.0,2513.87,4433.0,2068.0,
2023-11-14,20:00:00,0,0.0,0.0,2525.78,4561.0,2068.0,
2023-11-14,21:00:00,0,0.0,0.0,2551.75,4697.0,2068.0,
2023-11-14,22:00:00,0,0.0,0.0,2567.94,4826.0,2068.0,
