DIA,HORA,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador Sistema Kaeser,Tot Aire Expulsion,Tot Aire Servicio Logistica,Id
2022-07-11,01:00:00,290.95,280.5,152.88,5.54,687.7,245.18,2559.0,44.43,0.0,
2022-07-11,02:00:00,603.05,565.39,306.23,10.18,1285.63,494.48,4971.0,88.83,0.01,
2022-07-11,03:00:00,888.52,755.3,468.33,12.44,1886.14,735.39,7156.0,133.34,0.01,
2022-07-11,04:00:00,1192.27,1003.85,630.61,16.06,2573.5,967.94,9528.0,177.86,0.01,
2022-07-11,05:00:00,1504.62,1304.03,790.08,22.67,3322.89,1200.56,12089.0,221.94,0.02,
2022-07-11,06:00:00,1812.14,1600.54,950.01,27.92,4039.08,1431.72,14546.0,265.89,0.02,
2022-07-11,07:00:01,2125.03,1906.68,1111.79,124.55,4755.72,1685.16,17167.0,309.93,0.03,
2022-07-11,08:00:00,2446.85,2198.6,1270.9,236.83,5472.56,1933.19,19794.0,354.12,0.06,
2022-07-11,09:00:00,2763.25,2522.96,1432.02,368.45,6299.97,2194.08,22632.0,398.43,0.09,
2022-07-11,10:00:00,3082.6,2815.45,1592.21,550.28,7183.92,2471.69,25600.0,442.78,0.12,
2022-07-11,11:00:00,3418.77,3104.86,1742.65,661.79,7908.56,2734.47,28283.0,486.89,0.15,
2022-07-11,12:00:00,3757.95,3389.74,1866.05,834.43,8627.7,2979.76,31021.0,531.11,0.19,
2022-07-11,13:00:00,4096.08,3699.23,1965.98,990.62,9334.56,3216.3,33728.0,575.2,0.22,
2022-07-11,14:00:00,4420.87,3986.71,2056.37,1162.24,9931.63,3485.59,36341.0,619.4,0.26,
2022-07-11,15:00:00,4757.62,4290.05,2151.94,1283.78,10420.41,3726.4,38796.0,664.05,0.29,
2022-07-11,16:00:00,5080.39,4602.3,2246.99,1438.76,10900.08,3967.98,41278.0,706.83,0.33,
2022-07-11,17:00:00,5415.22,4898.9,2341.42,1559.36,11387.03,4223.76,43725.0,751.69,0.36,
2022-07-11,18:00:01,5752.36,5145.58,2435.37,1690.94,11875.48,4471.62,46057.0,796.72,0.4,
2022-07-11,19:00:00,6066.21,5419.38,2529.29,1806.75,12362.98,4721.2,48365.0,841.61,0.43,
2022-07-11,20:00:00,6412.2,5712.39,2625.65,1923.08,12891.69,4989.48,50876.0,886.16,0.47,
2022-07-11,21:00:00,6762.18,6019.59,2719.75,2039.95,13559.38,5276.59,53529.0,930.44,0.51,
2022-07-11,22:00:00,7123.44,6298.85,2822.27,2156.64,14076.02,5547.89,55984.0,974.83,0.55,
2022-07-11,23:00:01,7479.43,6599.38,2939.85,2273.99,14741.13,5825.1,58657.0,1018.73,0.59,
2022-07-11,23:59:00,7833.29,6824.6,3074.64,2389.13,15451.63,6103.54,61255.0,1062.1,0.63,
2022-07-12,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-12,01:00:00,364.44,264.59,153.97,146.81,789.78,259.41,2800.0,44.15,0.05,
2022-07-12,02:00:00,716.24,496.55,308.34,284.49,1536.84,518.3,5588.0,88.09,0.08,
2022-07-12,03:00:01,1056.13,806.7,467.54,397.36,2253.59,805.65,8409.0,132.03,0.13,
2022-07-12,04:00:00,1416.23,1083.93,626.14,510.2,2961.39,1062.8,11226.0,176.19,0.18,
2022-07-12,05:00:00,1772.83,1351.67,785.18,623.25,3673.2,1309.16,14052.0,220.28,0.22,
2022-07-12,06:00:00,2127.86,1629.97,943.78,736.18,4422.09,1552.52,16817.0,264.03,0.26,
2022-07-12,07:00:00,2462.18,1907.9,1102.54,859.86,5195.78,1796.54,19585.0,308.07,0.29,
2022-07-12,08:00:00,2789.63,2198.95,1261.48,1042.63,5917.97,2038.68,22322.0,351.99,0.33,
2022-07-12,09:00:00,3099.91,2510.7,1415.19,1207.42,6626.47,2299.98,25048.0,395.85,0.36,
2022-07-12,10:00:00,3397.22,2811.05,1571.57,1331.33,7330.94,2543.48,27723.0,440.45,0.41,
2022-07-12,11:00:00,3714.2,3121.3,1724.33,1431.84,7926.89,2761.04,30228.0,485.71,0.53,
2022-07-12,12:00:00,4026.53,3422.19,1878.91,1573.32,8480.3,2991.79,32690.0,519.74,1.59,
2022-07-12,13:00:01,4340.2,3730.75,2035.73,1752.49,9028.11,3224.55,35384.0,563.31,6.91,
2022-07-12,14:00:01,4634.64,4049.58,2188.4,1913.62,9568.7,3459.27,37971.0,607.7,7.2,
2022-07-12,15:00:00,4968.67,4357.02,2342.26,2012.22,10105.77,3706.13,40602.0,652.7,7.22,
2022-07-12,16:00:00,5291.32,4662.42,2483.93,2169.43,10620.59,3943.48,43213.0,697.58,7.24,
2022-07-12,17:00:00,5626.2,4977.26,2619.48,2311.54,11291.19,4183.46,45968.0,742.1,7.27,
2022-07-12,18:00:00,5980.77,5267.02,2749.45,2443.97,11948.06,4423.46,48639.0,786.86,7.3,
2022-07-12,19:00:00,6312.16,5455.49,2889.23,2574.74,12519.02,4659.8,51015.0,831.76,7.32,
2022-07-12,20:00:00,6665.84,5730.97,3040.36,2705.93,13051.84,4893.41,53520.0,876.45,7.34,
2022-07-12,21:00:00,7015.31,5963.02,3179.93,2835.37,13543.34,5127.04,55840.0,10387.53,13.52,
2022-07-12,22:00:00,7362.66,6277.46,3327.21,2964.21,14043.48,5324.51,58168.0,10420.66,13.53,
2022-07-12,23:00:01,7728.03,6586.43,3481.01,3093.49,14559.12,5551.86,60682.0,10465.35,13.55,
2022-07-12,23:59:00,8094.61,6879.01,3633.14,3245.04,15061.67,5772.45,63199.0,10509.14,13.56,
2022-07-13,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-13,01:00:00,371.91,282.05,155.39,185.46,510.56,219.84,2581.0,42.43,0.02,
2022-07-13,02:00:00,726.36,505.11,307.91,323.17,1034.22,443.9,4806.0,65.25,0.04,
2022-07-13,03:00:00,1065.91,791.09,467.21,454.35,1540.02,670.36,7090.0,88.33,0.06,
2022-07-13,04:00:00,1436.16,1106.17,621.89,586.37,2047.23,904.16,9582.0,122.2,0.1,
2022-07-13,05:00:00,1774.82,1390.37,779.49,718.31,2562.69,1142.07,12163.0,166.67,0.13,
2022-07-13,06:00:01,2106.89,1711.88,940.46,850.46,3077.0,1380.68,14710.0,211.03,0.17,
2022-07-13,07:00:00,2428.66,1997.62,1093.87,987.76,3747.38,1617.76,17359.0,255.06,0.22,
2022-07-13,08:00:00,2739.44,2309.09,1252.84,1151.31,4284.45,1855.87,19873.0,299.38,0.27,
2022-07-13,09:00:00,3022.57,2587.31,1413.18,1293.2,4818.14,2101.56,22307.0,343.98,0.3,
2022-07-13,10:00:01,3311.3,2883.54,1574.27,1425.53,5346.13,2366.52,24821.0,388.71,0.35,
2022-07-13,11:00:00,3586.1,3192.58,1718.89,1539.21,5896.28,2613.85,27277.0,433.88,0.38,
2022-07-13,12:00:00,3931.94,3489.16,1874.08,1663.24,6481.28,2849.02,29899.0,478.9,0.41,
2022-07-13,13:00:00,4279.28,3789.89,2032.16,1797.85,7108.83,3082.36,32539.0,523.33,0.45,
2022-07-13,14:00:00,4616.52,4074.14,2182.72,1946.38,7840.31,3286.74,35101.0,11064.6,14.07,
2022-07-13,15:00:00,4616.52,4074.14,2182.72,1946.38,7840.31,3286.74,35101.0,0.0,0.0,
2022-07-13,17:00:00,4616.52,4074.14,2182.72,1946.38,7840.31,3286.74,35101.0,0.0,0.0,
2022-07-13,18:00:00,4616.52,4074.14,2182.72,1946.38,7840.31,3286.74,35101.0,0.0,0.0,
2022-07-13,19:00:00,4616.52,4074.14,2182.72,1946.38,7840.31,3286.74,35101.0,0.0,0.0,
2022-07-13,20:00:00,6531.37,5359.28,2922.46,2805.05,12145.8,4595.7,49920.0,11266.25,14.67,
2022-07-13,21:00:00,6881.19,5662.45,3064.14,2968.29,12890.22,4825.76,52726.0,11310.58,14.73,
2022-07-13,22:00:00,7228.22,5933.61,3215.8,3104.08,13654.78,5081.25,55507.0,11354.78,14.79,
2022-07-13,23:00:00,7580.36,6127.3,3364.36,3217.08,14422.91,5323.86,58145.0,11398.58,14.86,
2022-07-14,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-14,01:00:00,341.2,284.77,137.9,105.49,550.84,221.13,2483.0,44.43,0.14,
2022-07-14,02:00:00,699.99,502.5,283.89,207.11,1164.81,452.47,5039.0,88.49,0.28,
2022-07-14,03:00:00,1032.45,769.17,437.26,309.48,1923.88,693.8,7799.0,131.67,0.43,
2022-07-14,04:00:00,1385.78,1050.71,598.09,461.45,2687.02,933.28,10728.0,175.05,0.59,
2022-07-14,05:00:00,1730.04,1359.04,758.46,632.02,3325.52,1161.7,13464.0,218.56,0.76,
2022-07-14,06:00:00,2082.33,1663.14,915.97,788.54,3853.91,1414.39,16024.0,262.37,0.93,
2022-07-14,07:00:00,2415.01,1960.55,1076.54,942.05,4372.31,1651.05,18514.0,305.98,1.09,
2022-07-14,08:00:00,2764.32,2258.78,1235.18,1099.98,5019.02,1889.44,21202.0,349.77,1.26,
2022-07-14,09:00:00,3101.28,2550.13,1385.83,1201.91,5784.14,2132.73,24006.0,393.78,1.4,
2022-07-14,10:00:00,3430.7,2821.52,1542.0,1324.96,6688.03,2384.17,27054.0,437.87,1.57,
2022-07-14,11:00:00,3737.34,3113.41,1701.07,1419.48,7277.61,2627.64,29695.0,481.38,1.7,
2022-07-14,12:00:00,4045.95,3398.17,1855.87,1561.47,7928.92,2870.41,32424.0,524.63,1.85,
2022-07-14,13:00:00,4330.21,3673.12,2011.02,1701.28,8549.39,3126.52,35124.0,568.22,2.02,
2022-07-14,14:00:00,4652.93,3975.42,2162.68,1828.23,9272.92,3370.45,37844.0,612.06,2.19,
2022-07-14,15:00:00,4890.43,4202.38,2279.16,1907.66,9840.86,3546.54,39836.0,12052.15,17.48,
2022-07-14,16:00:00,5130.81,4397.85,2381.23,2014.17,10466.05,3733.58,41775.0,12064.64,17.55,
2022-07-14,17:00:00,5380.12,4639.45,2518.74,2108.83,11172.55,3971.86,44242.0,12109.2,17.63,
2022-07-14,18:00:00,5702.91,4928.09,2665.83,2204.43,11721.06,4219.31,46792.0,12152.78,17.71,
2022-07-14,19:00:00,6025.94,5217.99,2800.56,2302.88,12289.53,4469.23,49316.0,12194.77,17.79,
2022-07-14,20:00:00,6368.55,5533.85,2935.02,2402.29,12929.97,4707.12,51937.0,12238.98,17.86,
2022-07-14,21:00:00,6726.8,5835.48,3081.93,2501.52,13624.61,4953.63,54680.0,12283.8,17.93,
2022-07-14,22:00:00,7074.55,6136.08,3215.05,2598.95,14441.89,5193.34,57569.0,12328.84,18.0,
2022-07-14,23:00:00,7427.58,6422.82,3359.94,2696.63,15101.8,5438.48,60324.0,12373.76,18.07,
2022-07-14,23:59:00,7769.85,6691.95,3513.4,2813.34,15868.03,5664.2,63175.0,12418.27,18.13,
2022-07-15,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-15,01:00:00,355.41,318.91,157.65,141.95,787.25,210.13,2884.0,44.9,0.08,
2022-07-15,02:00:00,699.64,595.27,314.21,288.57,1648.05,419.79,5708.0,89.81,0.15,
2022-07-15,03:00:00,1024.18,889.52,472.67,452.76,2364.75,621.81,8306.0,124.05,0.21,
2022-07-15,04:00:00,1383.05,1168.34,629.61,535.34,3094.08,852.55,10782.0,149.74,0.27,
2022-07-15,05:00:00,1734.22,1452.05,786.4,538.88,3828.03,1091.2,13123.0,169.23,0.32,
2022-07-15,06:00:00,2086.81,1746.12,945.07,539.03,4555.95,1331.17,15266.0,169.23,0.36,
2022-07-15,07:00:00,2432.3,2049.73,1102.86,542.76,5289.5,1575.75,17609.0,184.79,0.4,
2022-07-15,08:00:00,2777.93,2372.27,1261.07,549.13,6027.55,1808.63,20077.0,212.23,0.45,
2022-07-15,09:00:00,3052.23,2673.2,1420.32,555.37,6743.45,2020.46,22593.0,256.55,0.49,
2022-07-15,10:00:00,3321.91,2953.38,1578.41,561.56,7447.03,2257.55,25104.0,301.0,0.55,
2022-07-15,11:00:00,3515.63,3237.84,1737.63,566.09,8155.36,2492.7,27533.0,345.61,0.6,
2022-07-15,12:00:00,3676.2,3517.88,1880.72,567.78,8932.98,2755.47,29846.0,371.54,0.64,
2022-07-15,13:00:00,3831.35,3823.91,2034.31,570.02,9556.23,3009.38,32010.0,399.43,0.66,
2022-07-15,14:00:00,3933.69,4146.44,2191.13,573.94,10050.89,3258.41,34119.0,444.92,0.7,
2022-07-15,15:00:00,3999.19,4479.95,2350.12,578.31,10539.88,3506.61,36193.0,490.22,0.72,
2022-07-15,16:00:00,4064.13,4790.12,2500.74,582.78,11022.41,3751.61,38243.0,535.42,0.74,
2022-07-15,17:00:00,4123.03,5075.21,2658.32,586.42,11622.59,4011.15,40474.0,581.04,0.77,
2022-07-15,18:00:00,4185.34,5374.29,2814.01,589.23,12102.63,4263.37,42609.0,626.83,0.8,
2022-07-15,19:00:00,4250.99,5680.09,2950.03,593.28,12582.72,4502.46,44689.0,671.87,0.83,
2022-07-15,20:00:00,4316.75,5961.33,3110.82,597.31,13071.86,4749.6,46787.0,716.79,0.86,
2022-07-15,21:00:00,4380.09,6251.02,3267.86,601.66,13667.28,4993.17,48986.0,761.94,0.89,
2022-07-15,22:00:00,4443.18,6545.91,3425.95,605.91,14255.13,5247.76,51172.0,807.14,0.91,
2022-07-15,23:00:00,4508.91,6852.38,3583.57,609.34,14797.42,5488.17,53269.0,852.09,0.92,
2022-07-15,23:59:00,4575.77,7151.07,3738.41,613.21,15282.5,5747.63,55326.0,895.91,0.94,
2022-07-16,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-16,01:00:00,68.01,274.96,145.05,4.24,492.45,228.22,2067.0,44.2,0.01,
2022-07-16,02:00:00,136.3,567.35,298.01,8.4,1001.39,448.59,4138.0,88.6,0.03,
2022-07-16,03:00:00,199.84,885.34,431.96,13.1,1631.05,680.42,6294.0,132.89,0.06,
2022-07-16,04:00:00,266.72,1183.28,587.47,16.53,2237.42,917.93,8480.0,177.36,0.08,
2022-07-16,05:00:00,335.08,1461.27,740.92,20.65,2858.5,1138.46,10563.0,221.3,0.12,
2022-07-16,06:00:00,404.72,1736.35,883.4,24.5,3483.77,1382.26,12649.0,265.37,0.14,
2022-07-16,07:00:00,476.52,2012.91,1034.22,27.89,4125.19,1627.04,14769.0,310.16,0.17,
2022-07-16,08:00:00,515.7,2170.34,1112.09,28.89,4508.45,1776.76,15941.0,330.44,0.19,
2022-07-16,09:00:00,515.7,2170.34,1112.09,28.89,4508.45,1776.76,15941.0,330.44,0.19,
2022-07-16,10:00:00,515.7,2170.34,1112.09,28.89,4508.45,1776.76,15941.0,330.44,0.19,
2022-07-16,11:00:00,515.7,2170.34,1112.09,28.89,4508.45,1776.76,15941.0,330.44,0.19,
2022-07-16,12:00:00,515.7,2170.34,1112.09,28.89,4508.45,1776.76,15941.0,330.44,0.19,
2022-07-16,13:00:00,515.7,2170.34,1112.09,28.89,4508.45,1776.76,15941.0,330.44,0.19,
2022-07-16,14:00:00,936.79,4000.87,2110.88,48.38,8764.53,3421.38,30534.0,606.69,0.4,
2022-07-16,15:00:00,1003.21,4324.51,2266.67,51.61,9312.5,3667.72,32645.0,651.42,0.45,
2022-07-16,16:00:00,1060.48,4469.02,2342.58,59.91,9808.59,3856.18,34141.0,13984.27,19.77,
2022-07-16,17:00:00,1115.81,4670.88,2479.59,66.09,10315.03,4082.05,35955.0,14020.53,19.9,
2022-07-16,18:00:00,1174.34,4926.59,2614.83,70.74,10871.64,4339.36,37980.0,14065.06,20.03,
2022-07-16,19:00:00,1230.55,5239.35,2763.09,74.37,11414.59,4595.93,40091.0,14110.45,20.17,
2022-07-16,20:00:00,1283.52,5576.44,2921.28,77.43,12004.52,4855.2,42309.0,14155.41,20.31,
2022-07-16,21:00:00,1337.52,5907.87,3076.41,80.14,12572.87,5107.89,44514.0,14200.63,20.45,
2022-07-16,22:00:00,1400.36,6212.26,3230.57,83.2,13099.2,5349.22,46637.0,14245.89,20.59,
2022-07-16,23:00:00,1543.59,6535.9,3386.75,86.13,13687.69,5611.99,48942.0,14290.47,20.72,
2022-07-16,23:59:00,1742.66,6836.65,3540.72,88.63,14222.91,5853.96,51119.0,14334.48,20.85,
2022-07-17,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-17,01:00:00,209.59,306.53,148.85,1.92,573.41,259.3,2219.0,44.38,0.13,
2022-07-17,02:00:00,438.36,599.07,302.0,4.12,1118.3,507.73,4479.0,88.98,0.24,
2022-07-17,03:00:00,705.09,886.23,433.59,6.55,1669.03,775.74,6763.0,133.23,0.36,
2022-07-17,04:00:00,987.41,1176.66,583.45,9.96,2273.53,1031.59,9100.0,177.46,0.48,
2022-07-17,05:00:00,1301.02,1464.13,735.91,12.85,2863.91,1287.96,11433.0,221.9,0.6,
2022-07-17,06:00:00,1628.8,1760.66,894.74,17.21,3457.95,1553.0,13839.0,266.19,0.71,
2022-07-17,07:00:00,1951.38,2039.25,1053.99,20.64,4033.91,1833.67,16202.0,310.48,0.81,
2022-07-17,08:00:00,2290.66,2352.66,1218.11,25.88,4610.38,2114.49,18649.0,354.72,0.92,
2022-07-17,09:00:00,2652.55,2673.52,1382.23,31.85,5190.39,2387.37,21141.0,398.98,1.02,
2022-07-17,10:00:00,3022.2,3004.94,1538.06,37.76,5776.69,2655.83,23648.0,443.53,1.13,
2022-07-17,11:00:00,3391.87,3285.0,1696.61,43.8,6427.27,2940.55,26196.0,487.78,1.24,
2022-07-17,12:00:00,3750.46,3584.93,1859.55,49.62,7007.17,3222.8,28711.0,532.24,1.36,
2022-07-17,13:00:00,4113.45,3880.46,1997.65,55.64,7581.78,3501.03,31230.0,576.67,1.47,
2022-07-17,14:00:00,4446.71,4178.68,2150.79,62.08,8325.48,3786.56,33793.0,609.63,1.57,
2022-07-17,15:00:00,4791.33,4475.56,2307.79,68.42,9009.0,4076.32,36344.0,643.92,1.68,
2022-07-17,16:00:00,5074.38,4762.98,2468.57,75.1,9813.69,4365.66,38993.0,688.01,1.8,
2022-07-17,17:00:00,5362.13,5039.91,2627.39,81.48,10615.36,4650.35,41571.0,732.07,1.92,
2022-07-17,18:00:00,5694.8,5342.44,2787.55,89.18,11520.11,4941.14,44357.0,775.87,2.04,
2022-07-17,19:00:00,6018.17,5645.91,2944.43,97.1,12471.8,5216.0,47168.0,819.73,2.14,
2022-07-17,20:00:00,6324.35,5962.78,3103.26,104.87,13418.89,5480.29,49956.0,863.51,2.22,
2022-07-17,21:00:00,6630.33,6267.04,3264.18,112.63,14345.45,5740.26,52706.0,907.38,2.3,
2022-07-17,22:00:00,6937.71,6592.64,3427.14,120.54,15274.48,6006.69,55499.0,951.31,2.38,
2022-07-17,23:00:00,7247.15,6891.16,3590.4,127.01,16069.7,6254.58,58098.0,995.3,2.45,
2022-07-17,23:59:00,7550.21,7217.6,3744.48,133.02,16768.83,6491.21,60584.0,1039.28,2.53,
2022-07-18,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-18,01:00:00,315.73,291.18,159.74,5.52,703.56,234.45,2484.0,44.95,0.07,
2022-07-18,02:00:00,630.15,586.09,321.78,10.22,1346.72,466.33,4935.0,85.96,0.13,
2022-07-18,03:00:00,947.7,887.46,486.16,14.93,2079.78,710.34,7340.0,108.38,0.18,
2022-07-18,04:00:00,1263.48,1187.39,647.58,21.38,2918.22,940.73,9825.0,130.76,0.24,
2022-07-18,05:00:00,1581.83,1483.1,810.75,22.81,3581.25,1191.36,12013.0,139.56,0.29,
2022-07-18,06:00:00,1891.96,1793.14,967.26,22.9,4208.94,1451.73,14029.0,139.56,0.34,
2022-07-18,07:00:00,2180.72,2116.27,1114.29,59.24,4816.94,1710.1,16036.0,139.56,0.4,
2022-07-18,08:00:00,2463.88,2439.52,1253.18,183.82,5416.78,1955.22,18110.0,139.56,0.47,
2022-07-18,09:00:00,2750.98,2755.55,1412.91,309.63,6003.75,2201.86,20203.0,139.56,0.54,
2022-07-18,10:00:00,3056.22,3048.57,1578.46,435.89,6735.88,2449.31,22394.0,139.56,0.61,
2022-07-18,11:00:00,3374.04,3358.77,1740.65,562.51,7500.09,2696.72,24668.0,139.56,0.69,
2022-07-18,12:00:00,3696.13,3642.3,1903.45,689.22,8217.16,2920.73,26841.0,139.56,0.78,
2022-07-18,13:00:00,4007.1,3883.75,2069.18,814.17,8838.19,3153.66,28884.0,139.56,0.89,
2022-07-18,14:00:00,4329.01,4143.9,2235.41,950.02,9444.06,3388.05,30971.0,139.56,1.0,
2022-07-18,15:00:00,4662.69,4397.22,2398.97,1095.76,10064.5,3626.34,33080.0,139.56,1.06,
2022-07-18,16:00:00,5006.33,4698.48,2562.51,1280.68,10673.19,3880.92,35327.0,139.56,1.13,
2022-07-18,17:00:00,5324.89,4993.4,2722.29,1466.44,11383.0,4110.79,37606.0,139.56,1.2,
2022-07-18,18:00:00,5647.04,5279.39,2877.58,1619.65,12262.44,4345.84,40072.0,139.56,1.27,
2022-07-18,19:00:00,5941.12,5586.84,3041.96,1775.91,13178.31,4590.97,42624.0,139.56,1.36,
2022-07-18,20:00:00,6258.88,5811.02,3204.16,1941.91,13961.25,4836.38,44939.0,139.56,1.45,
2022-07-18,21:00:00,6581.05,6055.86,3365.36,2115.39,14666.66,5077.32,47181.0,139.56,1.54,
2022-07-18,22:00:00,6897.21,6277.9,3532.48,2223.15,15367.09,5332.28,49278.0,139.56,1.62,
2022-07-18,23:00:00,7218.34,6468.12,3688.46,2318.65,16086.44,5581.54,51428.0,139.56,1.68,
2022-07-18,23:59:00,7527.74,6755.36,3831.62,2412.66,16788.34,5835.06,53778.0,154.05,1.74,
2022-07-19,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-19,01:00:00,330.49,271.37,161.75,95.77,905.19,315.27,2673.0,21.66,0.08,
2022-07-19,02:00:00,653.33,579.29,322.66,192.08,1654.03,631.3,5390.0,64.85,0.16,
2022-07-19,03:00:00,985.52,910.64,485.91,288.8,2424.5,941.23,8171.0,108.65,0.24,
2022-07-19,04:00:00,1318.11,1237.88,654.22,385.55,3380.69,1254.15,11132.0,152.92,0.31,
2022-07-19,05:00:00,1657.02,1551.41,820.88,482.79,4289.75,1541.99,14007.0,196.63,0.38,
2022-07-19,06:00:00,1990.69,1850.79,980.85,589.17,4900.56,1822.8,16539.0,240.61,0.43,
2022-07-19,07:00:00,2333.41,2141.18,1142.37,730.58,5489.44,2102.98,19100.0,284.36,0.5,
2022-07-19,08:00:00,2669.7,2458.86,1304.18,888.63,6071.03,2371.67,21756.0,327.96,0.58,
2022-07-19,09:00:00,3008.38,2783.06,1453.43,1055.68,6656.91,2638.81,24424.0,371.59,0.67,
2022-07-19,10:00:00,3339.42,3103.9,1601.85,1197.95,7282.84,2908.89,27117.0,415.66,0.76,
2022-07-19,11:00:00,3659.87,3433.56,1755.85,1309.66,7864.56,3171.67,29715.0,459.8,0.85,
2022-07-19,12:00:00,3984.98,3762.92,1910.83,1444.89,8492.75,3427.97,32314.0,504.03,0.96,
2022-07-19,13:00:00,4311.15,4078.07,2074.07,1599.97,9054.44,3676.09,34876.0,548.52,1.07,
2022-07-19,14:00:00,4636.97,4395.41,2236.31,1755.02,9619.66,3924.53,37443.0,592.85,1.19,
2022-07-19,15:00:00,4960.78,4707.23,2392.39,1867.48,10358.06,4150.88,40119.0,637.9,1.32,
2022-07-19,16:00:00,5303.77,5017.35,2552.75,2032.34,11086.59,4385.41,42878.0,682.65,1.43,
2022-07-19,17:00:00,5624.23,5308.0,2712.28,2187.04,11753.63,4622.37,45323.0,704.55,1.53,
2022-07-19,18:00:00,5916.38,5623.58,2871.25,2342.27,12600.06,4839.45,48068.0,742.62,1.64,
2022-07-19,19:00:00,6230.37,5935.02,3029.71,2518.11,13351.25,5085.23,50853.0,786.71,1.76,
2022-07-19,20:00:00,6485.21,6178.64,3187.13,2659.83,14061.91,5323.65,53409.0,831.24,1.87,
2022-07-19,21:00:00,6726.49,6438.59,3346.63,2782.82,14777.5,5556.49,55996.0,875.56,1.97,
2022-07-19,22:00:00,6966.4,6703.87,3505.01,2906.54,15489.06,5806.86,58601.0,919.77,2.06,
2022-07-19,23:00:00,7201.23,6963.16,3665.63,3030.18,16359.19,6047.84,61352.0,964.05,2.16,
2022-07-19,23:59:00,7435.93,7260.14,3815.89,3151.97,17116.19,6280.4,63968.0,1007.59,2.26,
2022-07-20,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-20,01:00:00,237.01,297.58,152.54,124.39,1030.66,247.86,2902.0,44.7,0.11,
2022-07-20,02:00:00,478.65,593.2,303.37,268.53,2059.13,490.33,5830.0,89.13,0.23,
2022-07-20,03:00:00,699.75,872.78,465.98,415.22,2948.72,728.1,8578.0,133.39,0.34,
2022-07-20,04:00:00,917.98,1190.06,632.45,579.88,3886.75,969.5,11422.0,177.55,0.47,
2022-07-20,05:00:00,1164.84,1496.16,797.08,747.24,4950.16,1209.71,14418.0,221.5,0.6,
2022-07-20,06:00:00,1417.51,1832.35,962.35,897.35,5852.85,1420.72,17248.0,265.19,0.72,
2022-07-20,07:00:00,1667.74,2124.84,1124.68,1026.58,6653.85,1659.61,19919.0,308.6,0.82,
2022-07-20,08:00:00,1923.13,2380.98,1286.82,1202.63,7510.53,1872.64,22710.0,352.21,0.94,
2022-07-20,09:00:00,2180.09,2682.53,1438.67,1387.95,8490.13,2103.53,25694.0,397.09,1.06,
2022-07-20,10:00:00,2446.67,2985.2,1593.46,1570.94,9059.16,2338.09,28288.0,441.27,1.18,
2022-07-20,11:00:00,2697.31,3287.94,1756.29,1686.46,9613.53,2573.32,30485.0,455.16,1.26,
2022-07-20,12:00:00,2965.57,3608.82,1919.59,1852.86,10322.1,2814.25,33005.0,477.23,1.38,
2022-07-20,13:00:00,3218.57,3926.28,2075.97,2033.63,11174.6,3064.68,35729.0,503.91,1.5,
2022-07-20,14:00:00,3471.02,4220.2,2233.5,2226.74,11813.97,3307.55,38350.0,548.43,1.62,
2022-07-20,15:00:00,3722.91,4498.43,2390.12,2372.79,12533.6,3544.77,40907.0,587.14,1.73,
2022-07-20,16:00:00,3971.57,4805.66,2548.21,2524.85,13298.41,3775.23,43583.0,629.99,1.84,
2022-07-20,17:00:00,4229.71,5099.39,2708.91,2658.13,14071.25,3993.86,46287.0,674.82,1.95,
2022-07-20,18:00:00,4482.29,5422.43,2862.6,2811.81,15022.16,4228.25,49211.0,720.13,2.07,
2022-07-20,19:00:00,4740.66,5717.78,3017.18,2965.67,15883.07,4442.1,51982.0,762.73,2.2,
2022-07-20,20:00:00,4998.52,6054.14,3175.79,3152.77,16911.32,4675.17,55123.0,808.39,2.33,
2022-07-20,21:00:00,5251.63,6363.81,3334.97,3327.74,17804.25,4907.68,58071.0,848.91,2.46,
2022-07-20,22:00:00,5464.07,6683.88,3494.98,3500.83,18557.1,5128.64,60848.0,893.57,2.57,
2022-07-20,23:00:00,5686.58,6980.18,3660.05,3621.47,19300.07,5326.46,63484.0,938.15,2.67,
2022-07-20,23:59:00,5909.93,7277.78,3818.3,3790.11,20033.28,5562.18,66131.0,982.09,2.78,
2022-07-21,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-21,01:00:00,227.21,297.86,162.49,185.63,716.22,234.76,2689.0,44.52,0.12,
